well_id,api_formatted,compl_date
510008,30-015-40790,6/1/2013
510110,30-025-41382,8/6/2014
510141,30-015-41031,1/25/2014
510261,30-025-42491,5/28/2015
510301,30-015-41291,8/1/2013
510605,30-015-39373,2/5/2012
510847,30-015-42089,6/8/2014
510952,30-015-40296,12/7/2012
510966,30-015-40836,2/27/2013
511007,30-015-42708,6/27/2015
511057,30-015-40518,4/6/2013
511391,30-025-40619,3/17/2013
511396,30-025-40698,11/6/2012
511397,30-025-40702,6/15/2013
511400,30-025-40772,2/12/2015
511567,30-015-41795,4/28/2014
511695,30-015-40827,10/2/2013
511758,30-025-41538,8/8/2015
511840,30-025-41884,12/7/2014
511973,30-025-42508,8/13/2015
512065,30-015-41642,1/6/2014
512075,30-015-41747,4/22/2014
512151,30-015-41849,12/2/2014
512384,30-015-41356,9/7/2013
512466,30-025-40916,2/25/2014
512524,30-015-41808,6/11/2014
512639,30-025-41136,7/21/2013
512646,30-025-41188,3/27/2014
512672,30-015-42076,10/14/2014
512930,30-025-40532,7/22/2012
513537,30-025-40782,2/12/2015
513674,30-025-41080,8/26/2013
513696,30-025-42950,11/15/2016
514008,30-025-42389,6/4/2015
514012,30-025-42488,7/30/2015
514379,30-025-42548,10/13/2015
520268,30-015-38478,3/1/2012
520408,30-015-39731,1/8/2013
520789,30-015-40775,12/16/2014
520957,30-015-41598,2/27/2014
521268,30-015-43463,8/11/2016
571903,42-109-32609,6/19/2014
577708,42-109-32478,9/9/2013
577770,42-109-32611,12/19/2013
589689,42-109-32548,9/19/2013
589833,42-109-32817,4/26/2016
589845,42-109-32896,2/29/2016
590164,42-109-32888,12/24/2015
590417,42-109-32667,8/4/2014
590422,42-109-32699,10/25/2014
590426,42-109-32717,12/19/2014
591650,42-109-32528,7/26/2013
591790,42-109-32723,1/23/2015
604147,42-301-31777,11/28/2012
604285,42-301-32030,10/29/2014
604294,42-301-32074,4/8/2015
604839,42-301-32656,2/13/2016
610369,42-301-31770,11/29/2012
610502,42-301-31955,1/23/2014
610510,42-301-32014,5/11/2014
610603,42-301-32176,2/28/2015
621158,42-389-33661,6/23/2014
621452,42-389-34000,5/28/2015
621460,42-389-34092,6/9/2014
621907,42-389-34766,7/24/2015
623813,42-301-31910,1/9/2015
624315,42-301-31948,4/11/2014
624321,42-301-31963,1/18/2014
624379,42-301-32747,1/27/2016
624402,42-301-32043,1/1/2014
625444,42-301-31998,12/22/2013
625675,42-301-31933,6/4/2013
625774,42-301-32327,9/23/2015
625953,42-301-32659,1/14/2016
625964,42-301-32435,5/19/2015
626134,42-301-32641,12/11/2015
631726,42-475-35788,7/22/2011
631818,42-475-35807,7/31/2011
631820,42-475-35817,10/6/2011
632349,42-475-36643,8/16/2014
632352,42-475-36671,7/22/2014
634896,42-389-33280,1/6/2013
636249,42-389-34965,2/1/2016
641979,42-389-33050,3/5/2012
642280,42-389-33536,7/19/2013
642679,42-389-34038,6/11/2014
643033,42-389-34531,8/6/2015
643227,42-389-34843,5/19/2016
644979,42-389-33786,9/1/2013
645529,42-389-34357,11/11/2015
645567,42-389-33626,7/4/2013
645668,42-389-34056,7/9/2014
645759,42-389-33893,11/19/2013
645994,42-389-34789,6/15/2015
646115,42-389-35000,2/25/2016
646188,42-389-34980,12/21/2015
648781,42-371-39234,6/11/2015
648876,42-475-35947,5/15/2012
648880,42-475-35962,7/8/2012
649046,42-475-36154,12/15/2012
653352,42-389-34323,4/22/2015
653359,42-389-34381,11/15/2014
653433,42-389-34640,7/29/2015
655310,42-475-36018,7/26/2012
655432,42-475-36236,3/8/2013
657972,42-475-35936,2/15/2012
658175,42-475-36294,2/9/2013
658262,42-475-36413,11/20/2013
659845,42-475-36216,3/18/2013
660144,42-475-36832,2/17/2015
660255,42-475-35955,8/22/2012
663426,42-495-33570,1/3/2015
673945,42-475-35862,2/16/2012
674444,42-475-36541,2/7/2014
674612,42-475-36571,6/23/2014
674626,42-475-36707,2/15/2015
679814,42-495-33593,7/23/2015
731128,30-015-40135,9/25/2012
731209,30-015-41106,12/24/2013
731212,30-015-41134,9/23/2013
731221,30-015-41259,6/8/2013
731269,30-015-42165,11/10/2014
731278,30-015-42332,10/21/2014
731297,30-015-42828,4/23/2015
731360,30-025-40382,10/1/2014
731369,30-025-40436,4/14/2013
731432,30-025-41426,6/16/2014
731455,30-025-41802,7/6/2014
731486,30-025-42413,7/19/2015
746633,42-301-31602,11/15/2011
746695,42-301-32115,5/14/2014
746735,42-301-32424,11/1/2017
746774,42-301-32740,3/3/2016
749728,42-389-34165,8/18/2014
749731,42-389-34171,5/20/2014
751548,42-475-36468,1/29/2014
1064732,30-015-34505,2/1/2007
1065292,30-015-35073,11/12/2006
1066237,30-015-36032,7/11/2008
1066549,30-015-36354,4/22/2011
1067210,30-015-37053,8/13/2009
1067501,30-015-37371,4/27/2011
1067595,30-015-37468,6/16/2010
1067668,30-015-37547,10/28/2010
1067721,30-015-37607,7/25/2011
1067797,30-015-37689,9/7/2011
1068311,30-015-38229,1/21/2011
1068359,30-015-38282,4/22/2011
1068386,30-015-38311,1/5/2012
1068685,30-015-38948,10/14/2011
1068719,30-015-38993,11/9/2011
1068915,30-015-39245,10/22/2011
1069018,30-015-39392,2/17/2012
1069533,30-015-40793,11/14/2012
1069573,30-015-40962,12/12/2013
1069685,30-015-41309,6/25/2016
1070063,30-015-42132,7/26/2014
1070234,30-015-42439,3/11/2016
1070315,30-015-42569,10/13/2015
1102097,30-025-38101,12/16/2010
1103713,30-025-39763,10/25/2010
1103835,30-025-39889,2/25/2011
1103888,30-025-39947,8/26/2011
1104032,30-025-40115,11/20/2011
1104045,30-025-40132,9/14/2011
1104285,30-025-40556,6/30/2016
1104990,30-025-42035,11/23/2015
1105043,30-025-42110,4/27/2017
1105082,30-025-42157,5/21/2016
1105287,30-025-42425,7/3/2015
1105319,30-025-42467,11/7/2017
1105433,30-025-42597,11/29/2016
1105434,30-025-42598,9/11/2017
1105518,30-025-42687,5/20/2017
1105649,30-025-42822,12/15/2016
1105702,30-025-42875,9/30/2016
2600911,42-109-32294,9/26/2008
2801717,42-301-31255,6/5/2007
2865243,42-389-32524,10/7/2008
2908988,42-371-39193,8/10/2015
3053974,42-475-35282,5/23/2008
3082060,42-475-35352,12/5/2008
3092120,42-475-35294,5/31/2008
3117852,42-495-33302,2/22/2009
3433871,42-301-32764,10/2/2017
3433908,42-475-37078,8/17/2016
3433911,42-475-37082,7/6/2016
3555434,42-389-35198,9/8/2016
3698715,42-389-35215,8/15/2016
3699309,30-015-43749,11/23/2016
3699383,42-301-32909,7/3/2016
3699866,42-389-35220,12/13/2017
3700536,42-301-32918,8/31/2016
3700983,42-389-35247,4/13/2017
3757962,42-389-35276,1/30/2017
3758586,42-301-32954,11/22/2017
3759787,30-015-43846,4/14/2017
3762918,42-389-35268,5/23/2017
3869196,42-301-32984,4/1/2017
3869551,42-389-35363,12/31/2016
3869668,42-389-35366,12/10/2017
3872623,42-389-35409,1/8/2017
3873114,42-389-35416,12/3/2016
3873807,42-301-33026,1/14/2017
3873849,42-389-35436,5/3/2017
3874794,42-389-35473,1/1/2017
3874795,42-389-35474,10/12/2017
3902868,42-389-35491,2/16/2017
3903655,42-475-37124,1/31/2017
4096267,42-389-35524,2/26/2017
4134033,42-301-33114,8/19/2017
4136566,42-301-33117,10/3/2017
4153988,42-301-33141,5/22/2017
4173457,42-301-33179,5/30/2017
4173584,42-109-33043,6/3/2017
4173833,30-015-44046,5/21/2017
4174026,42-109-33056,8/8/2017
4351591,30-025-43566,8/17/2017
4351677,42-371-39483,6/10/2017
4366918,30-025-43608,1/1/2018
4368460,30-015-44074,8/3/2017
4368475,30-025-43651,7/17/2017
4368476,30-025-43652,9/2/2017
4369796,42-109-33068,9/27/2017
4369835,42-389-35764,11/17/2017
4369914,42-301-33253,2/27/2018
4371101,42-389-35790,10/12/2017
4371398,42-301-33268,4/29/2018
4371449,42-389-35799,10/20/2017
4373137,30-025-43708,8/5/2017
4373431,42-389-35824,12/17/2017
4415982,42-389-35866,10/21/2017
4420089,42-301-33323,4/13/2018
4422568,42-475-37249,9/11/2017
4644396,42-301-33460,12/8/2017
4644755,42-301-33470,1/30/2018
4644829,42-389-36104,4/18/2018
4647151,30-025-43900,10/20/2017
4647334,42-389-36120,2/14/2018
4647342,42-389-36174,3/7/2018
4647350,42-389-36184,2/15/2018
4647913,30-015-44337,12/7/2017
4653369,42-389-36206,12/19/2017
4655910,42-389-36165,12/20/2017
4656420,30-015-44370,10/20/2017
4656682,42-371-39603,4/7/2018
4656688,42-389-36233,3/1/2018
4669070,42-389-36322,11/20/2017
4674540,42-109-33219,3/18/2015
4674653,42-301-33686,2/19/2018
571779,42-109-32382,1/5/2012
1070444,30-015-42754,7/7/2016
3091789,42-475-34773,6/15/2003
3472466,42-109-32946,3/28/2017
3874785,42-389-35462,8/1/2018
4136722,42-389-35567,4/7/2018
4154226,42-301-33145,6/15/2018
4173769,30-025-43553,8/8/2018
4370906,42-495-33807,8/27/2018
4415698,42-301-33312,4/26/2018
4643423,42-389-36047,9/9/2018
4645963,30-015-44284,6/6/2018
4647706,42-109-33154,8/11/2018
4647733,42-389-36203,6/15/2018
4669158,42-301-33635,6/22/2018
4673810,42-109-33189,7/30/2018
4674886,42-301-33695,5/27/2018
4674977,42-301-33685,4/2/2018
4679674,42-389-36511,7/2/2018
4679744,42-475-37368,10/18/2018
4680030,30-025-44190,8/24/2018
4680261,42-389-36554,4/8/2018
4680582,42-389-36573,6/1/2018
4682125,42-109-33250,8/25/2018
4686119,42-495-34019,8/28/2018
4686563,42-301-33796,7/3/2018
4686776,30-015-44611,7/1/2018
4694912,42-301-33798,7/3/2018
4725936,30-025-44318,5/31/2018
4726305,30-025-44353,7/4/2018
4728133,42-475-37325,6/17/2018
4728352,42-389-36698,6/30/2018
4730675,42-371-39675,4/27/2018
4734864,30-025-44499,5/10/2018
4734978,30-015-44744,6/4/2018
4737212,42-475-37482,7/25/2018
4752818,42-495-34106,9/21/2018
4893924,42-389-37038,7/9/2018
5288284,30-015-44919,8/6/2018
4422237,30-015-44201,1/18/2018
4419647,30-025-43764,10/3/2018
4671469,30-015-44427,8/30/2018
4675228,30-015-44492,3/18/2018
4675239,30-015-44504,6/19/2018
4679474,30-015-44517,8/6/2018
4734373,30-015-44681,8/3/2018
5288428,30-025-44750,9/19/2018
5288602,30-015-45045,9/1/2018
505194,30-015-39262,5/8/2012
505197,30-015-39345,8/13/2012
506609,30-025-40179,3/14/2012
506796,30-025-40578,8/22/2012
508047,30-015-39486,9/18/2012
509628,30-025-40724,11/18/2012
509655,30-015-40334,9/12/2013
509766,30-025-41088,9/12/2013
509941,30-025-41242,12/22/2014
510004,30-015-40714,5/14/2013
510289,30-015-41124,8/25/2013
510607,30-015-39394,3/28/2012
510709,30-015-40506,2/13/2013
510729,30-015-39830,3/5/2015
510813,30-015-40592,4/29/2013
511068,30-015-40967,2/12/2014
511070,30-015-41000,6/12/2013
511081,30-015-41116,7/1/2013
511230,30-015-39890,4/22/2012
511384,30-025-40571,7/17/2013
511514,30-025-41056,6/13/2014
511594,30-015-40750,3/27/2013
511634,30-025-41130,9/16/2013
511714,30-015-40974,4/18/2013
511751,30-025-41436,6/1/2014
511801,30-015-42616,12/25/2014
511817,30-015-41150,2/13/2015
511833,30-025-41666,6/3/2015
511849,30-025-42061,5/29/2015
512073,30-015-41731,1/17/2014
512167,30-015-42125,8/14/2014
512269,30-015-41011,6/27/2013
512308,30-015-42285,1/13/2015
512372,30-015-41143,1/8/2015
512407,30-015-42694,12/30/2014
512538,30-015-43472,6/29/2017
512799,30-025-40220,3/9/2015
512831,30-015-42533,12/22/2014
512838,30-015-42670,7/17/2015
512840,30-025-41346,5/9/2014
512856,30-025-41509,12/25/2014
513124,30-025-41935,12/21/2014
513245,30-025-41461,1/20/2015
513463,30-025-40397,8/7/2014
513495,30-025-42141,8/23/2015
513531,30-025-40689,5/13/2013
513747,30-025-41179,8/6/2013
513748,30-025-41180,6/12/2014
513992,30-025-41910,12/13/2014
514005,30-025-42317,5/16/2015
520279,30-015-39421,8/13/2014
520412,30-015-39758,1/17/2013
521114,30-015-42324,7/11/2014
521117,30-015-42395,8/24/2014
521120,30-015-42432,3/13/2015
521126,30-015-42505,3/23/2015
521882,30-025-41246,1/22/2015
521887,30-025-41293,12/4/2013
522058,30-025-41438,8/2/2014
522072,30-025-41610,2/23/2015
571784,42-109-32429,3/18/2012
577705,42-109-32469,8/25/2012
580381,42-109-32592,10/26/2014
580388,42-109-32634,2/23/2014
589329,42-109-32405,2/27/2014
589835,42-109-32820,10/4/2015
590409,42-109-32618,3/29/2014
591651,42-109-32561,2/24/2014
604151,42-301-31806,5/15/2013
604163,42-301-31930,5/23/2013
610188,42-301-31625,3/26/2013
610365,42-301-31745,11/15/2012
610496,42-301-31904,10/23/2013
610503,42-301-31956,12/10/2013
610721,42-301-32192,9/13/2014
621458,42-389-34037,6/11/2014
621650,42-389-34303,12/11/2014
621789,42-389-34508,1/20/2015
623577,42-301-31630,2/27/2012
623934,42-301-32063,6/30/2014
624056,42-301-32109,5/13/2014
624275,42-301-32586,10/7/2015
624422,42-301-32198,1/31/2015
624707,42-301-31920,8/3/2013
625436,42-301-31925,7/12/2014
625609,42-301-32262,2/4/2015
625902,42-301-32269,1/18/2017
625963,42-301-32431,3/2/2015
626007,42-301-32732,4/19/2016
626295,42-301-32810,2/7/2016
632673,42-475-37014,10/2/2015
634489,42-389-32757,6/11/2011
635596,42-389-34206,11/1/2014
635932,42-389-34683,3/29/2015
643023,42-389-34390,10/28/2015
644585,42-389-32803,7/30/2011
644963,42-389-33658,6/2/2014
645117,42-389-33598,9/21/2013
645559,42-389-33561,1/17/2014
645588,42-389-33936,4/27/2014
646052,42-389-34808,2/19/2016
646198,42-389-34691,5/31/2015
646325,42-389-34962,1/27/2016
648257,42-475-30688,6/27/2015
648775,42-371-39156,7/29/2014
648869,42-475-35895,3/17/2012
651745,42-389-33310,3/20/2013
653600,42-389-34912,11/16/2015
655332,42-475-36181,6/7/2013
658091,42-475-36150,11/9/2012
660042,42-475-36532,11/21/2013
660391,42-475-36204,1/12/2013
665994,42-495-33545,7/12/2014
731174,30-015-40710,4/22/2013
731271,30-015-42207,5/17/2014
731295,30-015-42651,11/22/2014
731346,30-025-39892,7/18/2012
731390,30-025-40753,2/27/2013
731433,30-025-41450,4/3/2014
731504,30-025-42986,10/14/2016
741617,42-109-32642,4/7/2014
741633,42-109-32790,1/24/2016
746650,42-301-31694,6/20/2012
746681,42-301-31950,11/7/2013
746705,42-301-32197,9/30/2014
746753,42-301-32575,10/7/2015
746761,42-301-32661,10/10/2015
749239,42-371-39367,1/22/2016
749576,42-389-32889,2/1/2012
749775,42-389-34506,2/5/2015
749810,42-389-34779,5/29/2015
751473,42-475-35881,1/16/2012
751481,42-475-35942,2/19/2012
1066468,30-015-36270,10/3/2008
1067317,30-015-37170,11/25/2009
1067499,30-015-37368,6/1/2010
1067505,30-015-37375,6/27/2011
1067544,30-015-37416,6/3/2011
1067552,30-015-37424,4/6/2010
1067977,30-015-37878,2/27/2011
1068013,30-015-37916,11/17/2010
1068540,30-015-38487,12/16/2011
1069146,30-015-39648,8/24/2012
1069265,30-015-39993,5/1/2012
1069298,30-015-40134,7/17/2012
1069633,30-015-41158,8/6/2013
1069678,30-015-41294,10/2/2015
1070037,30-015-42070,8/20/2015
1070117,30-015-42218,9/9/2014
1070269,30-015-42490,8/14/2015
1070351,30-015-42618,7/26/2015
1070359,30-015-42629,10/15/2015
1070633,30-015-43009,6/4/2016
1070759,30-015-43147,1/10/2017
1070809,30-015-43201,4/25/2017
1070915,30-015-43315,7/5/2016
1103342,30-025-39382,3/31/2011
1103611,30-025-39661,5/12/2010
1103654,30-025-39704,8/26/2010
1103694,30-025-39744,12/10/2010
1103968,30-025-40035,7/12/2011
1104130,30-025-40230,12/25/2011
1104416,30-025-40827,2/5/2014
1104690,30-025-41492,3/21/2014
1104965,30-025-41992,3/19/2017
1105225,30-025-42343,10/11/2015
1105555,30-025-42727,3/9/2016
1105685,30-025-42858,2/26/2016
2802029,42-301-31566,3/12/2011
2950667,42-389-32522,7/16/2008
2979752,42-475-35456,8/30/2010
2997262,42-475-35508,3/22/2010
3092141,42-475-35521,3/21/2010
3115171,42-495-33236,7/16/2007
3198523,42-389-32715,4/13/2011
3198530,42-389-34850,1/20/2017
3229727,30-025-43020,9/30/2017
3230508,30-025-43034,6/23/2017
3231167,42-389-35159,7/13/2016
3231898,30-025-43070,1/22/2018
3232635,42-389-35164,6/27/2016
3433877,42-301-32867,6/12/2016
3491032,42-301-32875,6/25/2016
3491056,42-389-35182,5/24/2016
3491515,42-301-32879,8/14/2016
3491898,42-301-32878,10/26/2016
3698551,30-015-43724,8/27/2017
3699211,42-301-32905,5/18/2017
3699401,42-371-39398,7/29/2016
3699617,30-015-43723,6/14/2017
3699652,30-025-43227,12/4/2016
3699992,30-015-43786,8/17/2016
3700021,30-025-43250,1/23/2018
3700024,30-025-43253,11/22/2017
3701621,42-389-35251,5/15/2017
3757892,42-389-35261,9/16/2016
3758274,42-389-35282,1/30/2017
3758600,42-389-35285,10/2/2016
3759966,42-389-35299,3/28/2017
3762787,30-015-43857,7/2/2017
3762954,42-389-35277,3/29/2017
3839301,42-389-35323,2/26/2017
3868874,42-109-32967,12/21/2016
3869272,42-389-35355,6/27/2017
3869647,42-301-32994,3/26/2017
3872170,42-301-33007,8/4/2017
3872300,42-389-35386,12/8/2017
3873868,42-475-37138,4/3/2017
3874122,42-301-33032,5/1/2017
3874331,30-015-43924,2/17/2017
3874729,42-109-33001,5/12/2017
3899741,42-301-33080,6/5/2017
3899742,42-301-33081,6/5/2017
3902318,42-301-33087,3/7/2017
3903611,42-109-33019,12/20/2017
3903638,42-301-33093,4/17/2017
3903751,42-301-33101,6/11/2017
4133990,42-301-33115,11/22/2017
4136569,42-301-33127,1/7/2018
4173388,42-389-35581,10/14/2017
4173783,30-025-43556,6/8/2017
4366747,42-301-33218,2/14/2018
4366757,42-371-39485,7/7/2017
4368459,30-015-44073,6/6/2017
4369815,42-301-33250,6/15/2017
4371260,42-301-33042,5/9/2017
4373133,30-025-43693,3/10/2018
4415688,42-389-35712,1/3/2018
4415928,30-025-43742,5/10/2018
4418959,42-371-39524,1/10/2018
4419452,42-371-39528,9/25/2017
4419455,42-371-39531,11/26/2017
4420121,42-389-35895,8/2/2017
4420493,42-371-39539,8/30/2017
4420684,30-015-44147,12/19/2017
4421656,30-025-43812,12/18/2017
4422120,42-389-35970,10/1/2017
4640732,42-389-35671,8/31/2017
4640735,42-109-33044,6/25/2017
4641571,30-015-44210,9/22/2017
4643478,42-389-36049,12/29/2017
4643787,42-389-36050,2/14/2018
4644354,42-301-33456,9/11/2017
4644604,42-389-36086,12/26/2017
4645128,42-371-39582,4/2/2018
4646066,42-475-37267,11/3/2017
4646866,30-015-44295,12/14/2017
4647033,42-301-33504,9/30/2017
4648142,42-389-36218,11/26/2017
4657610,42-301-33602,11/3/2017
4657619,42-389-36274,11/8/2017
4668056,42-109-33167,3/12/2018
4668165,42-301-33618,12/15/2017
4668984,42-109-33168,5/16/2018
4670953,42-475-37316,4/27/2018
4671188,30-025-44009,12/18/2017
4673296,30-025-44057,3/4/2018
4673499,42-301-33570,2/13/2018
4673734,30-025-44087,2/20/2018
4674042,30-015-44463,1/26/2018
4674194,30-015-44473,3/3/2018
4674209,30-015-44488,5/1/2018
4674801,42-371-39613,1/31/2018
4675371,42-301-33715,4/10/2018
4675430,42-475-37346,4/8/2018
4679508,30-025-44185,4/23/2018
4730033,42-301-33853,5/31/2018
624848,42-301-32191,11/14/2014
651742,42-389-33278,8/6/2012
746767,42-301-32705,3/7/2017
3041038,42-495-32917,9/25/2003
3874341,30-015-43934,3/23/2018
4422257,30-015-44194,7/6/2018
4640966,42-389-35547,12/21/2017
4643834,42-109-33128,4/1/2018
4643957,30-025-43861,10/6/2018
4655908,42-301-33311,2/22/2018
4669090,42-495-33916,4/13/2018
4670935,42-301-33644,8/17/2018
4671809,42-371-39619,7/28/2018
4673249,30-025-44048,8/14/2018
4674045,30-015-44466,6/5/2018
4674555,42-301-33690,5/11/2018
4674611,42-389-36416,5/15/2018
4674687,42-475-37332,8/29/2018
4674996,42-389-36435,1/11/2018
4676342,30-015-44519,9/15/2018
4679478,30-015-44535,7/6/2018
4680157,42-389-36507,3/28/2018
4680158,42-389-36533,6/29/2018
4686097,42-301-33799,9/29/2018
4728540,42-389-36721,9/16/2018
4728776,30-025-44383,6/20/2018
4736651,30-025-44535,9/13/2018
4736655,30-025-44540,9/25/2018
4747439,42-389-36932,8/7/2018
4894496,42-495-34107,10/9/2018
4894929,42-109-33317,9/1/2018
5288370,30-025-44692,8/5/2018
521202,30-015-42720,4/10/2015
4646876,30-025-43891,2/6/2018
509500,30-025-38634,1/27/2013
4656127,30-015-44355,9/6/2018
4671027,30-025-44001,8/9/2018
4675262,30-015-44491,3/19/2018
4736559,30-015-44751,7/24/2018
505937,30-015-41075,8/26/2013
505951,30-015-41194,1/20/2015
506046,30-015-41227,4/2/2014
506054,30-015-41292,8/29/2014
506159,30-015-41382,11/24/2013
506161,30-015-41392,2/15/2014
506263,30-015-41937,10/9/2014
506362,30-015-42553,11/20/2014
506439,30-015-42809,4/11/2015
506611,30-025-40302,4/27/2012
506815,30-025-40802,2/19/2013
507202,30-025-41973,11/12/2014
508148,30-015-39829,2/7/2015
509932,30-025-41163,1/27/2014
510085,30-015-38541,8/7/2012
510147,30-015-41083,7/25/2013
510185,30-015-39264,12/29/2012
510311,30-015-39503,5/5/2012
510318,30-015-39673,9/16/2012
510606,30-015-39376,6/10/2013
510647,30-015-41664,11/26/2013
511129,30-015-39734,3/25/2012
511171,30-015-41311,4/26/2014
511348,30-015-40219,11/24/2012
511453,30-015-40341,8/30/2012
511752,30-025-41439,9/12/2014
511786,30-015-42353,9/3/2014
511807,30-015-40999,6/6/2013
511848,30-025-42044,2/3/2015
512072,30-015-41729,2/23/2014
512148,30-015-41827,2/3/2014
