well_id,api_formatted,compl_date,xmid,xlen,ymid,ylen,zmid,zlen,NS_orientation,xpos_dist,xpos_date,xpos_id,xpos_api,xneg_dist,xneg_date,xneg_id,xneg_api,ypos_dist,ypos_date,ypos_id,ypos_api,yneg_dist,yneg_date,yneg_id,yneg_api,zpos_dist,zpos_date,zpos_id,zpos_api,zneg_dist,zneg_date,zneg_id,zneg_api,xy_dist,xy_date,xy_id,xy_api,xyz_dist,xyz_date,xyz_id,xyz_api
4373873,4231740707,2017-12-22,717681.0,1990.0,11727809.5,8943.0,-6554.5,81.0,True,506.5,2017-06-15,4154003.0,4231740637.0,-674.5,2017-12-20,4373861.0,4231740704.0,920.5,2017-12-20,4373861.0,4231740704.0,-148.5,2017-09-04,4373862.0,4231740705.0,,,,,-216.5,2014-04-22,633059.0,4232938884.0,527.8205187371934,2017-09-04,4373862.0,4231740705.0,570.4969325070907,2017-09-04,4373862.0,4231740705.0
4422057,4231740844,2017-12-22,716510.5,1291.0,11773657.5,6199.0,-6788.0,10.0,True,3284.5,2016-10-17,3700132.0,4231740478.0,,,,,,,,,-44927.5,2017-12-20,4373861.0,4231740704.0,,,,,,,,,3501.1564518027467,2016-10-17,3700132.0,4231740478.0,3501.714258759558,2016-10-17,3700132.0,4231740478.0
4367049,4200347497,2017-12-23,2496038.5,2497.0,11734815.5,10711.0,-6913.5,99.0,True,281.5,2017-12-16,4367046.0,4200347492.0,-1479.5,2014-08-25,566428.0,4200345953.0,94.5,2017-12-16,4367046.0,4200347492.0,-45344.5,2015-02-11,579792.0,4200346378.0,347.5,2015-03-25,751282.0,4246139665.0,-192.0,2015-01-11,633089.0,4231739980.0,296.9385458306146,2017-12-16,4367046.0,4200347492.0,353.6050056206784,2017-12-16,4367046.0,4200347492.0
4136307,4232941281,2017-12-23,746452.0,1396.0,11581423.0,5760.0,-6272.5,11.0,True,3359.5,2015-12-20,632233.0,4232940424.0,,,,,58214.5,2015-05-15,748150.0,4232939382.0,-48408.5,2015-02-05,633969.0,4232939912.0,,,,,,,,,1495.03787577439,2017-08-25,4136308.0,4232941282.0,1542.3291639594968,2017-08-25,4136308.0,4232941282.0
4351781,4232941502,2017-12-23,2507730.5,399.0,11591712.0,1428.0,-6232.5,21.0,True,12870.5,2017-07-06,4640935.0,4232941325.0,-158.5,2017-12-19,4640711.0,4232941518.0,2579.0,2017-06-29,4366928.0,4232941512.0,-98146.5,2016-08-02,3495523.0,4246140325.0,,,,,,,,,2262.1715783733116,2017-12-18,4136309.0,4232941351.0,2262.185724028865,2017-12-18,4136309.0,4232941351.0
4174081,4232941466,2017-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371427,4232941587,2017-12-23,774125.0,1714.0,11534407.0,7312.0,-6170.5,23.0,True,18231.5,2017-06-13,4640718.0,4217337528.0,-28384.0,2015-02-05,633969.0,4232939912.0,64098.5,2017-06-27,748307.0,4232940697.0,-3949.0,2017-04-28,3823087.0,4232941068.0,,,,,,,,,3968.507276042215,2017-04-28,3823087.0,4232941068.0,3968.5211666312175,2017-04-28,3823087.0,4232941068.0
4641729,4246140610,2017-12-24,2515722.0,2066.0,11489422.5,6967.0,-6817.5,79.0,True,8326.0,2015-03-08,656299.0,4246139583.0,-201.5,2017-12-24,4641730.0,4246140611.0,63912.5,2011-03-02,2831592.0,4232936717.0,-719.0,2017-12-24,4641730.0,4246140611.0,13.0,2016-06-27,632453.0,4232940693.0,,,,,746.7015802849221,2017-12-24,4641730.0,4246140611.0,746.8147360624321,2017-12-24,4641730.0,4246140611.0
4641730,4246140611,2017-12-24,2515520.5,1789.0,11488703.5,6081.0,-6804.5,47.0,True,201.5,2017-12-24,4641729.0,4246140610.0,-6639.5,2016-02-23,751313.0,4246139933.0,719.0,2017-12-24,4641729.0,4246140610.0,,,,,,,,,-13.0,2017-07-24,3870139.0,4232941145.0,746.7015802849221,2017-12-24,4641729.0,4246140610.0,746.8147360624321,2017-12-24,4641729.0,4246140610.0
4373906,4231740703,2017-12-24,716383.0,2114.0,11727325.0,9284.0,-6777.5,69.0,True,623.5,2017-12-20,4373861.0,4231740704.0,,,,,1405.0,2017-12-20,4373861.0,4231740704.0,-18684.5,2015-12-06,630810.0,4231740225.0,,,,,,,,,1385.4761816790644,2017-12-22,4373873.0,4231740707.0,1403.3079669124663,2017-12-22,4373873.0,4231740707.0
4641731,4246140612,2017-12-25,2515791.0,1926.0,11489569.0,6588.0,-6699.5,81.0,True,8257.0,2015-03-08,656299.0,4246139583.0,-69.0,2017-12-24,4641729.0,4246140610.0,63766.0,2011-03-02,2831592.0,4232936717.0,-146.5,2017-12-24,4641729.0,4246140610.0,,,,,-105.0,2016-06-27,632453.0,4232940693.0,161.93594412606487,2017-12-24,4641729.0,4246140610.0,200.3677868321153,2017-12-24,4641729.0,4246140610.0
4373917,4231740706,2017-12-26,716853.0,2138.0,11727360.5,9417.0,-6531.5,77.0,True,153.5,2017-12-20,4373861.0,4231740704.0,-470.0,2017-12-24,4373906.0,4231740703.0,449.0,2017-12-22,4373873.0,4231740707.0,-35.5,2017-12-24,4373906.0,4231740703.0,,,,,-23.0,2017-12-22,4373873.0,4231740707.0,471.338784739809,2017-12-24,4373906.0,4231740703.0,531.6730668371307,2017-12-24,4373906.0,4231740703.0
3874108,4246140443,2017-12-26,764499.0,2120.0,11440360.5,9293.0,-6542.0,118.0,True,19095.5,2016-02-10,651104.0,4238339516.0,-13795.5,2016-01-01,2412059.0,4246140124.0,73136.5,2015-12-08,635778.0,4232940268.0,,,,,,,,,,,,,9835.558766536857,2016-04-18,656632.0,4246140158.0,9835.583371107175,2016-04-18,656632.0,4246140158.0
4641732,4246140613,2017-12-26,2516430.5,1889.0,11489178.5,6447.0,-6792.5,67.0,True,7617.5,2015-03-08,656299.0,4246139583.0,-639.5,2017-12-25,4641731.0,4246140612.0,244.0,2017-12-24,4641729.0,4246140610.0,-475.0,2017-12-24,4641730.0,4246140611.0,93.0,2016-07-06,3241400.0,4246140305.0,-25.0,2017-07-24,3870139.0,4232941145.0,749.3000066728947,2017-12-25,4641731.0,4246140612.0,749.7554601335024,2017-12-24,4641729.0,4246140610.0
4367050,4200347498,2017-12-26,2495496.5,2159.0,11735603.5,8975.0,-7085.5,97.0,True,542.0,2017-12-23,4367049.0,4200347497.0,-937.5,2014-08-25,566428.0,4200345953.0,,,,,-693.5,2017-12-16,4367046.0,4200347492.0,172.0,2017-12-23,4367049.0,4200347497.0,,,,,453.7248615625994,2017-12-13,4154175.0,4200347439.0,858.8582537299155,2017-12-12,4154174.0,4200347438.0
672945,4246140253,2017-12-27,2534874.5,2917.0,11452531.0,9836.0,-6705.5,53.0,True,509.0,2017-09-02,673063.0,4246140258.0,-1569.5,2015-04-01,751301.0,4246139841.0,117.5,2017-09-02,673063.0,4246140258.0,-5339.0,2015-06-15,672294.0,4246139845.0,,,,,-3.5,2016-06-10,635494.0,4232940076.0,522.3861119899724,2017-09-02,673063.0,4246140258.0,522.3978369021066,2017-09-02,673063.0,4246140258.0
3874441,4246140445,2017-12-27,766215.0,2084.0,11440685.0,9152.0,-6557.0,100.0,True,17379.5,2016-02-10,651104.0,4238339516.0,-815.5,2017-12-27,3874148.0,4246140444.0,73120.0,2015-12-07,635779.0,4232940269.0,-310.5,2017-12-27,3874148.0,4246140444.0,3.0,2017-12-27,3874148.0,4246140444.0,,,,,872.6113109512161,2017-12-27,3874148.0,4246140444.0,872.6164678711948,2017-12-27,3874148.0,4246140444.0
3874148,4246140444,2017-12-27,765399.5,2043.0,11440374.5,8963.0,-6554.0,104.0,True,815.5,2017-12-27,3874441.0,4246140445.0,-900.5,2017-12-26,3874108.0,4246140443.0,310.5,2017-12-27,3874441.0,4246140445.0,-14.0,2017-12-26,3874108.0,4246140443.0,12.0,2016-10-01,3433905.0,4246140311.0,-3.0,2015-07-16,641280.0,4232939397.0,872.6113109512161,2017-12-27,3874441.0,4246140445.0,872.6164678711948,2017-12-27,3874441.0,4246140445.0
4644016,4231740864,2017-12-27,728449.5,1749.0,11762787.0,8668.0,-5109.5,23.0,True,887.5,2017-09-24,4368055.0,4231740697.0,-10262.0,2017-06-15,4154003.0,4231740637.0,4735.5,2017-09-24,4368055.0,4231740697.0,-100007.0,2017-07-29,3699843.0,4232940960.0,,,,,-1330.5,2017-12-05,4644020.0,4231740875.0,303.14559208406774,2017-12-05,4644012.0,4231740859.0,1442.312986144131,2017-12-05,4644020.0,4231740875.0
4420479,4217337588,2017-12-28,804161.0,1484.0,11601313.5,6257.0,-5633.5,55.0,True,18.5,2017-12-28,4420881.0,4217337589.0,-12546.0,2016-04-19,601206.0,4217337213.0,5.0,2016-05-19,605725.0,4217337317.0,-469.5,2017-12-28,4420881.0,4217337589.0,144.5,2016-05-19,605725.0,4217337317.0,-197.5,2017-10-21,4133789.0,4231740613.0,469.8643421244051,2017-12-28,4420881.0,4217337589.0,509.68495171036784,2017-12-28,4420881.0,4217337589.0
4420881,4217337589,2017-12-28,804179.5,1193.0,11600844.0,5312.0,-5831.0,46.0,True,1525.0,2016-12-26,3873891.0,4217337464.0,-18.5,2017-12-28,4420479.0,4217337588.0,469.5,2017-12-28,4420479.0,4217337588.0,-40210.5,2017-12-03,4415695.0,4217337559.0,197.5,2017-12-28,4420479.0,4217337588.0,,,,,469.8643421244051,2017-12-28,4420479.0,4217337588.0,509.68495171036784,2017-12-28,4420479.0,4217337588.0
3873930,4246140441,2017-12-29,768768.0,2086.0,11441302.5,9211.0,-6641.0,96.0,True,14826.5,2016-02-10,651104.0,4238339516.0,-2553.0,2017-12-27,3874441.0,4246140445.0,45785.0,2017-05-15,4371045.0,4246140554.0,,,,,,,,,,,,,2626.6166926295127,2017-12-27,3874441.0,4246140445.0,2627.9595221388017,2017-12-27,3874441.0,4246140445.0
4173951,4217337520,2017-12-29,793462.5,2007.0,11649405.0,9020.0,-6077.0,62.0,True,2239.5,2017-10-21,4640717.0,4217337527.0,-851.0,2017-12-29,4173950.0,4217337519.0,21830.5,2016-10-17,3700245.0,4231740481.0,-254.5,2017-12-29,4173950.0,4217337519.0,24.0,2017-12-29,4173950.0,4217337519.0,,,,,888.2405361162032,2017-12-29,4173950.0,4217337519.0,888.564713456482,2017-12-29,4173950.0,4217337519.0
4173950,4217337519,2017-12-29,792611.5,1979.0,11649150.5,8893.0,-6053.0,74.0,True,851.0,2017-12-29,4173951.0,4217337520.0,-1449.0,2017-08-02,3699765.0,4217337378.0,254.5,2017-12-29,4173951.0,4217337520.0,-42656.0,2016-04-19,601206.0,4217337213.0,,,,,-24.0,2014-08-10,604339.0,4217336221.0,888.2405361162032,2017-12-29,4173951.0,4217337520.0,888.564713456482,2017-12-29,4173951.0,4217337520.0
4174080,4232941432,2017-12-29,2534160.0,1150.0,11570117.0,4846.0,-6257.0,12.0,True,933.5,2017-12-29,4172874.0,4232941433.0,-350.0,2017-05-20,3872610.0,4232941195.0,329.0,2017-12-29,4172874.0,4232941433.0,-1836.0,2017-05-20,3872610.0,4232941195.0,,,,,-523.0,2016-01-05,634177.0,4232940321.0,183.89671013914307,2016-01-05,634177.0,4232940321.0,554.3888527017837,2016-01-05,634177.0,4232940321.0
4351665,4232941497,2017-12-29,2536034.0,1580.0,11570820.5,7221.0,-6263.5,41.0,True,2730.0,2015-09-10,634065.0,4232939944.0,-940.5,2017-12-29,4172874.0,4232941433.0,90382.0,2014-07-22,631532.0,4231739110.0,-374.5,2017-12-29,4172874.0,4232941433.0,,,,,-562.5,2014-06-26,646455.0,4246138763.0,692.1329352082589,2016-05-16,632251.0,4232940566.0,891.8824193804921,2016-05-16,632251.0,4232940566.0
4647276,4217337673,2017-12-29,817421.5,1893.0,11520582.5,8057.0,-6091.0,50.0,True,108505.5,2013-10-20,604207.0,4217336005.0,-48332.0,2017-03-06,3231147.0,4232940792.0,15383.0,2017-12-16,4422031.0,4217337595.0,-51302.5,2016-01-04,644776.0,4238339459.0,,,,,,,,,10012.475280868362,2015-12-08,585527.0,4217337226.0,10018.981098395185,2015-12-08,585527.0,4217337226.0
4172874,4232941433,2017-12-29,2535093.5,1707.0,11570446.0,7014.0,-6257.0,28.0,True,940.5,2017-12-29,4351665.0,4232941497.0,-933.5,2017-12-29,4174080.0,4232941432.0,374.5,2017-12-29,4351665.0,4232941497.0,-329.0,2017-12-29,4174080.0,4232941432.0,,,,,-523.0,2016-01-05,634177.0,4232940321.0,354.17862724901966,2016-01-05,748263.0,4232940322.0,632.8844681298475,2016-01-05,748263.0,4232940322.0
4173699,4232941435,2017-12-29,733769.0,1890.0,11536182.0,8316.0,-6755.5,29.0,True,928.0,2017-12-29,4173710.0,4232941436.0,-765.0,2017-12-29,4173675.0,4232941434.0,30842.5,2015-03-13,631190.0,4232939396.0,-8.0,2017-12-29,4173675.0,4232941434.0,,,,,-8.5,2017-12-20,4647030.0,4246140636.0,765.0418289217916,2017-12-29,4173675.0,4232941434.0,765.0890471049759,2017-12-29,4173675.0,4232941434.0
4173710,4232941436,2017-12-29,734697.0,1496.0,11535459.5,6527.0,-6746.5,31.0,True,5215.0,2016-04-23,748234.0,4232940071.0,-928.0,2017-12-29,4173699.0,4232941435.0,722.5,2017-12-29,4173699.0,4232941435.0,-15839.5,2015-11-02,635488.0,4232940019.0,,,,,,,,,1176.091089159339,2017-12-29,4173699.0,4232941435.0,1176.1255247634072,2017-12-29,4173699.0,4232941435.0
4173675,4232941434,2017-12-29,733004.0,1986.0,11536174.0,8626.0,-6764.0,6.0,True,765.0,2017-12-29,4173699.0,4232941435.0,-9508.0,2016-04-07,613954.0,4232940599.0,8.0,2017-12-29,4173699.0,4232941435.0,-16975.0,2015-11-07,622112.0,4232939918.0,8.5,2017-12-29,4173699.0,4232941435.0,,,,,765.0418289217916,2017-12-29,4173699.0,4232941435.0,765.0890471049759,2017-12-29,4173699.0,4232941435.0
4174079,4232941431,2017-12-29,2531999.5,1743.0,11579256.5,6111.0,-6794.0,54.0,True,884.5,2016-01-05,632064.0,4232940317.0,-29375.5,2014-08-20,748148.0,4232939355.0,459.0,2016-01-05,632064.0,4232940317.0,-11186.5,2017-05-09,3872613.0,4232941198.0,40.5,2016-01-05,632064.0,4232940317.0,,,,,996.5045157950866,2016-01-05,632064.0,4232940317.0,997.3271780113084,2016-01-05,632064.0,4232940317.0
3868991,4246140400,2017-12-30,767769.5,2027.0,11441020.5,8955.0,-6664.0,76.0,True,998.5,2017-12-29,3873930.0,4246140441.0,-1554.5,2017-12-27,3874441.0,4246140445.0,282.0,2017-12-29,3873930.0,4246140441.0,,,,,,,,,,,,,1037.5578297136021,2017-12-29,3873930.0,4246140441.0,1037.8127239536043,2017-12-29,3873930.0,4246140441.0
4422334,4232941709,2017-12-30,736465.0,1770.0,11537320.0,7836.0,-6721.0,68.0,True,1227.5,2017-12-30,4422317.0,4232941710.0,-1768.0,2017-12-29,4173710.0,4232941436.0,32109.0,2015-08-01,613638.0,4232939984.0,-17443.5,2015-09-17,634071.0,4232940020.0,,,,,,,,,1975.2246707653285,2017-12-30,4422317.0,4232941710.0,1975.3766096620664,2017-12-30,4422317.0,4232941710.0
4371818,4238339834,2017-12-30,834040.5,1205.0,11454667.0,5308.0,-5676.0,52.0,True,2751.5,2017-09-11,4371554.0,4238339831.0,-1471.5,2016-07-02,3231155.0,4238339575.0,78704.0,2015-08-24,605457.0,4217336816.0,,,,,,,,,,,,,1888.9894785307831,2017-12-30,4373421.0,4238339837.0,1913.4540104219907,2017-12-30,4373421.0,4238339837.0
4422317,4232941710,2017-12-30,737692.5,1309.0,11535772.5,5777.0,-6696.5,45.0,True,2219.5,2016-04-23,748234.0,4232940071.0,-1227.5,2017-12-30,4422334.0,4232941709.0,34765.5,2015-07-19,633617.0,4232939399.0,-33918.5,2014-06-10,634717.0,4232939096.0,,,,,,,,,1975.2246707653285,2017-12-30,4422334.0,4232941709.0,1975.3766096620664,2017-12-30,4422334.0,4232941709.0
4373421,4238339837,2017-12-30,834497.0,2094.0,11452834.0,8982.0,-5981.0,68.0,True,2295.0,2017-09-11,4371554.0,4238339831.0,-10239.0,2017-12-02,4420112.0,4238339860.0,,,,,,,,,,,,,,,,,1888.9894785307831,2017-12-30,4371818.0,4238339834.0,1913.4540104219907,2017-12-30,4371818.0,4238339834.0
4351525,4238339800,2017-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4422062,4232941708,2017-12-31,736089.0,1268.0,11535296.5,5567.0,-6731.0,36.0,True,376.0,2017-12-30,4422334.0,4232941709.0,-1392.0,2017-12-29,4173710.0,4232941436.0,2023.5,2017-12-30,4422334.0,4232941709.0,-15420.0,2015-09-17,634071.0,4232940020.0,,,,,,,,,1401.5109703459334,2017-12-29,4173710.0,4232941436.0,1401.596678791727,2017-12-29,4173710.0,4232941436.0
4366753,4232941508,2017-12-31,2537849.5,1599.0,11571126.0,6708.0,-6269.0,30.0,True,914.5,2015-09-10,634065.0,4232939944.0,-974.0,2017-12-31,4367902.0,4232941496.0,587.0,2015-09-10,634065.0,4232939944.0,-96.0,2017-12-31,4367902.0,4232941496.0,,,,,-4.0,2016-12-12,3698705.0,4232940930.0,306.49510599681685,2015-10-11,622187.0,4232939940.0,670.19045800429,2015-10-11,622187.0,4232939940.0
4367902,4232941496,2017-12-31,2536875.5,1715.0,11571030.0,7060.0,-6273.0,26.0,True,974.0,2017-12-31,4366753.0,4232941508.0,-841.5,2017-12-29,4351665.0,4232941497.0,96.0,2013-11-21,630469.0,4232938662.0,-209.5,2017-12-29,4351665.0,4232941497.0,4.0,2016-01-31,644441.0,4238339464.0,-553.0,2014-06-26,646455.0,4246138763.0,364.2753079746142,2016-05-16,632251.0,4232940566.0,662.1974780984899,2016-05-16,632251.0,4232940566.0
4421843,4231740843,2017-12-31,716483.0,1238.0,11773735.0,6068.0,-6172.5,39.0,True,3971.5,2017-05-01,4154354.0,4231740642.0,,,,,,,,,-65047.0,2017-10-20,3434981.0,4231740407.0,,,,,-615.5,2017-12-22,4422057.0,4231740844.0,82.23442101699264,2017-12-22,4422057.0,4231740844.0,620.9692021348562,2017-12-22,4422057.0,4231740844.0
4368065,4238339808,2017-12-31,911315.5,409.0,11465218.0,10036.0,-4816.5,7.0,True,618.0,2014-02-12,644109.0,4238338419.0,-5777.0,2016-04-21,620654.0,4238339548.0,29591.0,2015-12-25,2675213.0,4217337274.0,-5710.0,2012-09-25,649713.0,4238337899.0,,,,,,,,,2354.436025888153,2014-12-18,620332.0,4238339060.0,2354.828656187112,2014-12-18,620332.0,4238339060.0
3875149,4246140423,2017-12-31,746072.0,2028.0,11453208.0,8970.0,-6223.0,14.0,True,59082.0,2016-04-06,3232883.0,4238339581.0,-24674.0,2014-04-27,630503.0,4246138972.0,70447.0,2017-03-23,3824105.0,4232941006.0,,,,,,,,,-648.5,2017-08-31,3875147.0,4246140421.0,26.0,2017-08-31,3875147.0,4246140421.0,649.0209934971288,2017-08-31,3875147.0,4246140421.0
4368331,4231740722,2018-01-01,795089.5,1409.0,11694087.5,7123.0,-5959.5,35.0,True,1699970.5,2015-11-29,582751.0,4200346720.0,-1071.5,2017-11-25,4647058.0,4231740922.0,13310.0,2016-12-27,3872609.0,4231740552.0,-44376.5,2017-10-21,4640717.0,4217337527.0,,,,,-1008.0,2017-11-25,4647020.0,4231740923.0,410.5758151669433,2017-11-25,4647020.0,4231740923.0,1088.4100789684005,2017-11-25,4647020.0,4231740923.0
4421826,4238339881,2018-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679654,4232942058,2018-01-01,2498710.0,2526.0,11589566.5,9001.0,-6202.5,63.0,True,520.5,2017-09-08,4370861.0,4232941554.0,-3099.0,2017-02-10,3903734.0,4232941324.0,61.5,2017-09-08,4370861.0,4232941554.0,-47309.5,2015-03-07,641295.0,4232939562.0,112.5,2017-09-08,4370861.0,4232941554.0,,,,,524.1206922074342,2017-09-08,4370861.0,4232941554.0,536.0585322518428,2017-09-08,4370861.0,4232941554.0
4646955,4217337642,2018-01-02,841237.5,1903.0,11568173.0,9012.0,-5140.5,59.0,True,110.5,2018-01-02,4646956.0,4217337643.0,-3701.0,2015-09-07,604946.0,4217337139.0,131.0,2018-01-02,4646957.0,4217337645.0,-9524.0,2015-09-11,585518.0,4217337157.0,26.5,2015-02-06,604928.0,4217336741.0,-129.5,2018-01-02,4646956.0,4217337643.0,635.1560831795599,2018-01-02,4646957.0,4217337645.0,635.7086596861805,2018-01-02,4646957.0,4217337645.0
4646956,4217337643,2018-01-02,841348.0,1736.0,11569100.0,7732.0,-5270.0,52.0,True,511.0,2018-01-02,4646957.0,4217337645.0,-110.5,2018-01-02,4646955.0,4217337642.0,126569.5,2016-05-10,614737.0,4222738669.0,-796.0,2018-01-02,4646957.0,4217337645.0,129.5,2018-01-02,4646955.0,4217337642.0,,,,,933.5626652774841,2018-01-02,4646955.0,4217337642.0,942.501724136354,2018-01-02,4646955.0,4217337642.0
4646957,4217337645,2018-01-02,841859.0,2042.0,11568304.0,9144.0,-5114.0,34.0,True,,,,,-511.0,2018-01-02,4646956.0,4217337643.0,796.0,2018-01-02,4646956.0,4217337643.0,-131.0,2018-01-02,4646955.0,4217337642.0,,,,,-26.5,2018-01-02,4646955.0,4217337642.0,635.1560831795599,2018-01-02,4646955.0,4217337642.0,635.7086596861805,2018-01-02,4646955.0,4217337642.0
4351630,4238339810,2018-01-02,911949.0,384.0,11465260.0,9782.0,-4811.0,14.0,True,1321.5,2014-12-18,620332.0,4238339060.0,-15.5,2014-02-12,644109.0,4238338419.0,29142.0,2013-10-06,584643.0,4217335888.0,-42.0,2017-12-31,4368065.0,4238339808.0,,,,,-5.5,2017-12-31,4368065.0,4238339808.0,634.8907386314593,2017-12-31,4368065.0,4238339808.0,634.9145611812663,2017-12-31,4368065.0,4238339808.0
3232614,4232940807,2018-01-04,2541706.0,1886.0,11570385.5,7905.0,-6905.0,48.0,True,1303.5,2017-11-07,3232622.0,4232940815.0,-2845.0,2015-10-11,634064.0,4232939941.0,8330.5,2017-03-05,3839285.0,4232941110.0,-57320.0,2016-05-11,635996.0,4232940668.0,,,,,,,,,1305.9833459887611,2017-11-07,3232622.0,4232940815.0,1306.2226073682846,2017-11-07,3232622.0,4232940815.0
4371011,4231740740,2018-01-05,2555492.0,1222.0,11686351.5,4769.0,-6501.5,17.0,True,327.0,2016-07-11,632431.0,4231740362.0,-355.5,2017-03-30,3758590.0,4231740504.0,6600.5,2016-06-25,3230490.0,4231740349.0,-55.0,2017-04-05,3872285.0,4231740545.0,,,,,-209.0,2016-12-22,3232157.0,4232940802.0,353.80114471267615,2017-04-05,3872285.0,4231740545.0,410.9212211604555,2017-04-05,3872285.0,4231740545.0
4656082,4217337656,2018-01-06,840413.5,1705.0,11567239.0,7714.0,-5282.0,48.0,True,263.0,2018-01-06,4656083.0,4217337657.0,-2877.0,2015-09-07,604946.0,4217337139.0,587.0,2018-01-06,4656083.0,4217337657.0,-8590.0,2015-09-11,585518.0,4217337157.0,110.0,2018-01-06,4656083.0,4217337657.0,-14.5,2018-01-06,4656084.0,4217337659.0,643.2246885809033,2018-01-06,4656083.0,4217337657.0,652.5626406713765,2018-01-06,4656083.0,4217337657.0
4656084,4217337659,2018-01-06,840922.5,2003.0,11568073.0,9112.0,-5296.5,49.0,True,315.0,2018-01-02,4646955.0,4217337642.0,-246.0,2018-01-06,4656083.0,4217337657.0,100.0,2018-01-02,4646955.0,4217337642.0,-247.0,2018-01-06,4656083.0,4217337657.0,14.5,2018-01-06,4656082.0,4217337656.0,,,,,330.49205739321485,2018-01-02,4646955.0,4217337642.0,365.45998412958977,2018-01-02,4646955.0,4217337642.0
4656083,4217337657,2018-01-06,840676.5,1739.0,11567826.0,7828.0,-5172.0,62.0,True,246.0,2018-01-06,4656084.0,4217337659.0,-263.0,2018-01-06,4656082.0,4217337656.0,247.0,2018-01-06,4656084.0,4217337659.0,-587.0,2018-01-06,4656082.0,4217337656.0,31.5,2018-01-02,4646955.0,4217337642.0,-110.0,2018-01-06,4656082.0,4217337656.0,348.60436027106715,2018-01-06,4656084.0,4217337659.0,370.16921806114567,2018-01-06,4656084.0,4217337659.0
3868993,4246140402,2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491047,4238339604,2018-01-08,918246.5,427.0,11439968.0,9724.0,-4730.5,15.0,True,1315.0,2017-07-13,4643340.0,4238339893.0,-1764.5,2017-09-30,3760012.0,4238339658.0,60082.0,2016-01-24,605374.0,4217337183.0,,,,,,,,,,,,,1422.3181781865828,2017-07-13,4643340.0,4238339893.0,1422.8391511340978,2017-07-13,4643340.0,4238339893.0
3899754,4246140424,2018-01-08,746847.0,1870.0,11453780.0,8220.0,-6217.0,8.0,True,57436.5,2017-09-01,4415973.0,4238339848.0,-775.0,2017-12-31,3875149.0,4246140423.0,70119.5,2016-07-18,632229.0,4232940394.0,-572.0,2017-12-31,3875149.0,4246140423.0,,,,,-6.0,2017-12-31,3875149.0,4246140423.0,957.3552109849301,2017-08-31,3875147.0,4246140421.0,963.2471126351742,2017-12-31,3875149.0,4246140423.0
4419338,4217337551,2018-01-09,793479.0,2496.0,11611847.0,10798.0,-5189.5,43.0,True,778.5,2017-12-14,4370804.0,4217337533.0,-2770.0,2016-03-29,743886.0,4217337219.0,,,,,-624.5,2017-12-14,4370804.0,4217337533.0,624.5,2018-01-09,4372926.0,4217337541.0,-172.5,2015-03-08,600899.0,4217336840.0,61.12487218800543,2018-01-09,4374042.0,4217337547.0,528.8501678169347,2018-01-09,4415945.0,4217337550.0
4372926,4217337541,2018-01-09,793596.0,2364.0,11611512.0,10128.0,-4565.0,50.0,True,20235.5,2017-12-07,4646951.0,4217337633.0,,,,,,,,,,,,,,,,,-624.5,2018-01-09,4419338.0,4217337551.0,312.8310246762619,2018-01-09,4374042.0,4217337547.0,718.2717104271892,2018-01-09,4419338.0,4217337551.0
4374042,4217337547,2018-01-09,793454.5,2473.0,11611791.0,10786.0,-5942.5,109.0,True,50.5,2018-01-09,4415945.0,4217337550.0,-1839.5,2016-04-19,601206.0,4217337213.0,118.5,2018-01-09,4415945.0,4217337550.0,-4.0,2017-12-13,4373081.0,4217337518.0,84.0,2017-12-13,4373081.0,4217337518.0,-119.0,2017-12-12,4645095.0,4217337626.0,61.12487218800543,2018-01-09,4419338.0,4217337551.0,262.3065954184149,2018-01-09,4415945.0,4217337550.0
4415945,4217337550,2018-01-09,793505.0,2486.0,11611909.5,10947.0,-5714.0,40.0,True,714.0,2017-12-13,4373081.0,4217337518.0,-50.5,2018-01-09,4374042.0,4217337547.0,59326.0,2016-10-17,3700245.0,4231740481.0,-118.5,2018-01-09,4374042.0,4217337547.0,524.5,2018-01-09,4419338.0,4217337551.0,-144.5,2017-12-13,4373081.0,4217337518.0,67.69231861888024,2018-01-09,4419338.0,4217337551.0,262.3065954184149,2018-01-09,4374042.0,4217337547.0
3491048,4238339605,2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3232616,4232940809,2018-01-09,2543446.5,1829.0,11570728.5,7635.0,-6917.5,39.0,True,423.5,2017-11-09,3232623.0,4232940816.0,-437.0,2017-11-07,3232622.0,4232940815.0,7605.5,2016-03-18,632243.0,4232940492.0,-423.5,2017-11-07,3232622.0,4232940815.0,,,,,-12.5,2013-06-02,634301.0,4232938504.0,608.5402616096983,2017-11-07,3232622.0,4232940815.0,608.6686290585379,2017-11-07,3232622.0,4232940815.0
